LOCAL_CODE,Latitude,Longitude
(지번) 휘경동 192-5,37.5905527,127.0602210
(지번) 회기동 45-105,37.5909506,127.0534016
(지번) 전농1동 129-42,37.5812349,127.0520723
(지번) 회기동 60-93,37.5916306,127.0506208
(지번) 회기동 16-68,37.5920031,127.0521629
(지번) 제기동 122-1,37.5870040,127.0384145
(지번) 회기동 19,37.5925026,127.0535324
(지번) 장안동 305-2,37.5748630,127.0716560
(지번) 장안동 313-6,37.5777233,127.0724983
(지번) 전농동 129-68,37.5815610,127.0523359
(지번) 제기동 140-2,37.5859439,127.0343125
(지번) 휘경동 163-9,37.5945556,127.0633281
(지번) 이문동 288-53,37.5958078,127.0605988
(지번) 제기동 635-18,37.5800934,127.0432621
(지번) 회기동 42-49,37.5924129,127.0518147
(지번) 장안동 433-21,37.5628726,127.0662317
(지번) 제기동 136-160,37.5876502,127.0351045
(지번) 장안동 372-3,37.5707095,127.0703618
(지번) 회기동 3-251,37.5922235,127.0543367
(지번) 회기동 30,37.5931820,127.0529977
(지번) 장안2동 306-12,37.5737001,127.0715643
(지번) 장안동 308-8,37.5728409,127.0727400
(지번) 전농동 295-96,37.5781830,127.0577777
(지번) 이문동 78-8,37.5956957,127.0635753
(지번) 휘경동 183-110,37.5910792,127.0568960
(지번) 회기동 45-116,37.5910178,127.0540723
(지번) 전농동 568-5,37.5788437,127.0502583
(지번) 용두동 130-4,37.5782407,127.0312359
(지번) 용두동 39-61,37.5762189,127.0422290
(지번) 전농동 15-42,37.5761420,127.0582458
(지번) 장안동 460-1,37.5633570,127.0669435
(지번) 제기동 1199,37.5826757,127.0357078
(지번) 회기동 107-13,37.5921446,127.0513118
(지번) 이문동 346-118,37.5928915,127.0576742
(지번) 회기동 346-15,37.5912267,127.0563504
(지번) 장안동 363-1,37.5675421,127.0690020
(지번) 장안동 433-25,37.5627524,127.0661489
(지번) 장안동 430-18,37.5648515,127.0665317
(지번) 회기동 108-16,37.5931036,127.0524552
(지번) 회기동 42-139,37.5928405,127.0520190
(지번) 제기동 1140-50,37.5799922,127.0364739
(지번) 답십리동 266-1,37.5682853,127.0573056
(지번) 장안동 306-11,37.5738470,127.0715748
(지번) 장안동 433-10,37.5631051,127.0663925
(지번) 제기동 1144-22,37.5911179,127.0393549
(지번) 이문동 264-410,37.5987078,127.0571399
(지번) 회기동 45-102,37.5916084,127.0533256
(지번) 청량리동 293,37.5816056,127.0450305
(지번) 장안동 308-4,37.5725414,127.0726810
(지번) 장안동 362-9,37.5666197,127.0684678
(지번) 이문동 270-1,37.5974462,127.0587336
(지번) 답십리동 1003,37.5720468,127.0539756
(지번) 장안동 361-4,37.5661169,127.0681257
(지번) 회기동 3-79,37.5934715,127.0530692
(지번) 장안동 107-12,37.5784512,127.0678717
(지번) 장안동 366-6,37.5698925,127.0705737
(지번) 장안동 432-3,37.5624239,127.0648439
(지번) 휘경동 183-243,37.5914341,127.0571140
(지번) 휘경동 321-25,37.5909272,127.0567417
(지번) 답십리동 260-1,37.5697555,127.0569017
(지번) 이문동 237-101,37.6031448,127.0660025
(지번) 이문동 305-151,37.5959322,127.0620044
(지번) 이문동 317-11,37.5944758,127.0602334
(지번) 휘경동 293-155,37.5891086,127.0607080
(지번) 장안동 377-4,37.5665710,127.0667899
(지번) 답십리동 1-52,37.5757417,127.0672759
(지번) 휘경동 267-84,37.5895137,127.0609684
(지번) 전농동 602-5,37.5852434,127.0514784
(지번) 제기동 1148-10,37.5906196,127.0371834
(지번) 제기동 137-46,37.5883634,127.0350569
(지번) 휘경동 319-32,37.5893569,127.0562945
(지번) 신설동 97-22,37.5753006,127.0258756
(지번) 제기동 122-290,37.5885153,127.0379524
(지번) 회기동 347-6,37.5907322,127.0548803
(지번) 제기동 486-20,37.5814406,127.0439271
(지번) 이문동 339-4,37.5914006,127.0562874
(지번) 회기동 16-15,37.5923590,127.0530442
(지번) 휘경동 264-1,37.5901844,127.0616543
(지번) 장안동 315-1,37.5792214,127.0740289
(지번) 회기동 16-65,37.5919226,127.0521432
(지번) 회기동 16-72,37.5923332,127.0522410
(지번) 청량리동 640,37.5843728,127.0435004
(지번) 장안동 364-12,37.5677979,127.0695867
(지번) 이문동 341-60,37.5924344,127.0567536
(지번) 답십리동 530-16,37.5656012,127.0557726
(지번) 회기동 45,37.5918007,127.0536425
(지번) 휘경동 320-2,37.5901478,127.0568319
(지번) 장안동 344-3,37.5707364,127.0719090
(지번) 회기동 75,37.5900976,127.0547188
(지번) 장안동 464-3,37.5617486,127.0659485
(지번) 답십리동 496-3,37.5680888,127.0518774
(지번) 전농동 499-15,37.5767262,127.0483759
(지번) 제기동 635-4,37.5804379,127.0428037
(지번) 이문1동 287-18,37.5955064,127.0605177
(지번) 제기동 122-278,37.5876341,127.0374458
(지번) 신설동 97-8,37.5746117,127.0263598
(지번) 회기동 16-11,37.5925570,127.0532438
(지번) 용두동 729-1,37.5815865,127.0282935
(지번) 휘경동 183-193,37.5907847,127.0570689
(지번) 장안동 93-72,37.5808208,127.0709927
(지번) 답십리동 64-41,37.5730235,127.0595941
(지번) 회기동 16-41,37.5929428,127.0528243
(지번) 휘경동 286-141,37.5886906,127.0608044
(지번) 장안동 118-35,37.5769231,127.0681380
(지번) 회기동 60-26,37.5914546,127.0524475
(지번) 회기동 60-71,37.5923344,127.0508949
(지번) 장안동 433-3,37.5634038,127.0662670
(지번) 이문동 288-10,37.5967443,127.0607405
(지번) 제기동 989-4,37.5801090,127.0396324
(지번) 장안동 429-3,37.5657193,127.0671160
(지번) 이문동 288-63,37.5958975,127.0603155
(지번) 제기동 67-12,37.5858341,127.0343332
(지번) 답십리동 21-8,37.5680108,127.0574435
(지번) 장안동 162-9,37.5705375,127.0652172
(지번) 장안동 429-2,37.5659333,127.0672616
(지번) 이문동 329-1,37.5953849,127.0592559
(지번) 휘경동 266-6,37.5899691,127.0595036
(지번) 전농동 123-1,37.5835029,127.0532608
(지번) 신설동 53-3,37.5779080,127.0244289
(지번) 장안동 428-2,37.5663176,127.0664421
(지번) 휘경동 35-5,37.5912175,127.0667628
(지번) 이문동 339-4,37.5914006,127.0562874
(지번) 답십리동 953-25,37.5661397,127.0590459
(지번) 장안동 141-30,37.5724953,127.0668846
(지번) 장안동 368-4,37.5718205,127.0719027
(지번) 제기동 892-47,37.5800078,127.0364445
(지번) 휘경동 286-234,37.5886310,127.0627924
(지번) 전농동 602-12,37.5847762,127.0510794
(지번) 청량리동 51-12,37.5837727,127.0481958
(지번) 용두동 24-2,37.5777404,127.0386231
(지번) 제기동 654-3,37.5793667,127.0416208
(지번) 휘경동 293-157,37.5891081,127.0605746
(지번) 신설동 84-4,37.5762675,127.0238592
(지번) 답십리동 12-253,37.5662797,127.0613393
(지번) 신설동 76-25,37.5764023,127.0244600
(지번) 전농동 33-28,37.5767086,127.0580777
(지번) 휘경동 319-55,37.5898454,127.0575060
(지번) 답십리동 488-95,37.5671072,127.0581637
(지번) 장안동 430-4,37.5646482,127.0663915
(지번) 제기동 137-544,37.5862741,127.0331274
(지번) 제기동 136-272,37.5887847,127.0366444
(지번) 이문동 305-60,37.5957773,127.0614279
(지번) 답십리동 994,37.5669394,127.0539928
(지번) 이문동 288-12,37.5965636,127.0605961
(지번) 전농동 647-27,37.5741985,127.0480247
(지번) 이문동 64,37.5997867,127.0685470
(지번) 회기동 16-33,37.5924708,127.0528756
(지번) 장안동 310-3,37.5746726,127.0722835
(지번) 신설동 131-50,37.5761451,127.0235864
(지번) 장안동 365-5,37.5689333,127.0703215
(지번) 장안동 361-2,37.5662401,127.0685309
(지번) 회기동 76-5,37.5902833,127.0546964
(지번) 휘경동 191-4,37.5902315,127.0574831
(지번) 장안동 389-10,37.5719353,127.0683236
(지번) 장안동 463-7,37.5627809,127.0669839
(지번) 회기동 60-141,37.5913731,127.0493897
(지번) 장안동 307-6,37.5727016,127.0708345
(지번) 장안동 372-1,37.5709607,127.0705223
(지번) 장안2동 316-15,37.5797952,127.0757913
(지번) 장안동 330-2,37.5725187,127.0730762
(지번) 장안동 409-8,37.5633260,127.0612079
(지번) 청량리동 791,37.5812845,127.0431454
(지번) 장안동 362-9,37.5666197,127.0684678
(지번) 신설동 98-17,37.5756738,127.0249829
(지번) 이문동 82-27,37.5951553,127.0635423
(지번) 장안동 308-1,37.5728515,127.0721996
(지번) 장안동 459-3,37.5620682,127.0676326
(지번) 장안동 459-4,37.5621506,127.0679784
(지번) 회기동 60-92,37.5916282,127.0507448
(지번) 장안동 314-14,37.5790573,127.0736095
(지번) 이문동 305-71,37.5956244,127.0614789
(지번) 장안동 334-7,37.5716479,127.0746509
(지번) 전농동 588-1,37.5801542,127.0479257
(지번) 회기동 42-15,37.5930685,127.0515096
(지번) 신설동 117-6,37.5737852,127.0237252
(지번) 이문동 316-3,37.5951314,127.0606490
(지번) 신설동 97-19,37.5752193,127.0266032
(지번) 전농동 103-294,37.5841963,127.0527752
(지번) 장안동 377,37.5670024,127.0667064
(지번) 회기동 60-139,37.5913605,127.0495528
(지번) 회기동 42-34,37.5922768,127.0520399
(지번) 답십리동 498-7,37.5701844,127.0495345
(지번) 답십리동 21-2,37.5677007,127.0574614
(지번) 전농동 150-79,37.5832554,127.0539970
(지번) 장안동 433-15,37.5635188,127.0667515
(지번) 용두동 40-11,37.5752742,127.0378849
(지번) 회기동 60-42,37.5914705,127.0517876
(지번) 휘경동 319-34,37.5894745,127.0562743
(지번) 휘경동 319-31,37.5893357,127.0564131
(지번) 회기동 60-84,37.5920145,127.0503657
(지번) 청량리동 50-17,37.5835089,127.0490834
(지번) 제기동 122-373,37.5881304,127.0377847
(지번) 회기동 3-37,37.5921765,127.0541236
(지번) 이문동 287-39,37.5954072,127.0606232
(지번) 신설동 53-3,37.5779080,127.0244289
(지번) 청량리동 773,37.5805977,127.0436570
(지번) 회기동 57-30,37.5910579,127.0546476
(지번) 청량리동 311,37.5821452,127.0448938
(지번) 신설동 76-36,37.5765377,127.0252918
(지번) 장안동 429-4,37.5658030,127.0668562
(지번) 답십리동 53,37.5722687,127.0573923
(지번) 제기동 137-94,37.5875905,127.0343015
(지번) 장안동 102-2,37.5784754,127.0700704
(지번) 청량리동 773,37.5805977,127.0436570
(지번) 회기동 103-16,37.5908882,127.0525936
(지번) 회기동 16-87,37.5918394,127.0532578
(지번) 신설동 102-28,37.5751717,127.0246435
(지번) 회기동 105-34,37.5912538,127.0511362
(지번) 장안동 367-3,37.5709573,127.0715271
(지번) 제기동 892-12,37.5795602,127.0362839
(지번) 신설동 104-28,37.5738564,127.0252384
(지번) 회기동 60-47,37.5916416,127.0516196
(지번) 전농동 530-88,37.5784800,127.0498303
(지번) 답십리동 495-2,37.5673714,127.0526934
(지번) 장안동 372-1,37.5709607,127.0705223
(지번) 제기동 1143-22,37.5908607,127.0393835
(지번) 회기동 60-65,37.5920130,127.0510869
(지번) 청량리동 262,37.5809359,127.0458833
(지번) 장안동 306-2,37.5739927,127.0715854
(지번) 장안동 463-8,37.5621745,127.0662800
(지번) 회기동 60-54,37.5915820,127.0511838
(지번) 제기동 137-352,37.5882630,127.0368500
(지번) 회기동 60-93,37.5916306,127.0506208
(지번) 회기동 20-2,37.5926553,127.0534098
(지번) 용두동 39-810,37.5736811,127.0405286
(지번) 회기동 60-71,37.5923344,127.0508949
(지번) 전농동 567-16,37.5786056,127.0499095
(지번) 제기동 137-19,37.5887529,127.0354804
(지번) 장안동 375-4,37.5668761,127.0679052
(지번) 답십리동 50-33,37.5712175,127.0575261
(지번) 신설동 97-34,37.5753245,127.0257207
(지번) 제기동 486-19,37.5815406,127.0439222
(지번) 장안동 585,37.5816433,127.0702196
(지번) 청량리동 235-4,37.5821458,127.0471223
(지번) 용두동 102-172,37.5773666,127.0336163
(지번) 회기동 60-22,37.5911759,127.0528102
(지번) 이문동 288-55,37.5958046,127.0604501
(지번) 장안동 464-3,37.5617486,127.0659485
(지번) 제기동 1158-33,37.5787053,127.0331746
(지번) 장안동 417-6,37.5627194,127.0639669
(지번) 이문동 288-61,37.5960995,127.0604460
(지번) 장안동 365-6,37.5687187,127.0698208
(지번) 제기동 1142-6,37.5910575,127.0396194
(지번) 제기동 1142-3,37.5910791,127.0402821
(지번) 전농동 591-1,37.5816692,127.0475464
(지번) 회기동 3-32,37.5920942,127.0543168
(지번) 회기동 60-49,37.5915182,127.0515210
(지번) 이문동 287-39,37.5954072,127.0606232
(지번) 답십리동 97-5,37.5752063,127.0573611
(지번) 전농동 500-24,37.5772296,127.0488028
(지번) 회기동 16-47,37.5926351,127.0527380
(지번) 전농동 648-34,37.5754556,127.0482864
(지번) 전농동 643-50,37.5758254,127.0470757
(지번) 전농동 103-91,37.5843863,127.0525755
(지번) 장안동 305-12,37.5744772,127.0716236
(지번) 장안동 107-8,37.5789668,127.0680021
(지번) 신설동 104-11,37.5735914,127.0256222
(지번) 휘경동 319-13,37.5897783,127.0568210
(지번) 제기동 635-12,37.5802370,127.0423923
(지번) 사당동 1032-1,37.4796631,126.9806518
(지번) 신대방동 377-1,37.4980162,126.9206753
(지번) 상도동 304-12,37.4976533,126.9304863
(지번) 사당동 127-27,37.4881488,126.9784141
(지번) 동작동 316-3,37.5055889,126.9797622
(지번) 사당동 1006-5,37.4840938,126.9801147
(지번) 사당동 1031-37,37.4799217,126.9813163
(지번) 신대방동 687-14,37.4882260,126.9078887
(지번) 신대방동 361-50,37.4982204,126.9238540
(지번) 상도동 17-61,37.5062728,126.9477553
(지번) 대방동 384-7,37.5050767,126.9226458
(지번) 노량진동 40-34,37.5129557,126.9378099
(지번) 사당동 1041-5,37.4779796,126.9801983
(지번) 대방동 395-18,37.5000255,126.9258570
(지번) 사당동 1042-13,37.4779018,126.9809861
(지번) 대방동 407-27,37.4992008,126.9259380
(지번) 사당동 1031-13,37.4791497,126.9809975
(지번) 사당동 1041-7,37.4778093,126.9801878
(지번) 사당동 1032-8,37.4792474,126.9806235
(지번) 사당동 147-50,37.4848828,126.9813337
(지번) 흑석동 42-1,37.5064638,126.9670905
(지번) 노량진동 119-159,37.5115681,126.9446689
(지번) 노량진동 231-170,37.5086701,126.9403733
(지번) 사당동 1030-20,37.4803568,126.9813324
(지번) 사당동 1031-27,37.4785015,126.9813453
(지번) 상도동 416,37.5007619,126.9427071
(지번) 신대방동 344-15,37.4975169,126.9276880
(지번) 노량진동 82,37.5127666,126.9431341
(지번) 사당동 147-69,37.4858680,126.9811768
(지번) 노량진동 119-150,37.5115161,126.9449701
(지번) 노량진동 309-18,37.5081037,126.9403553
(지번) 흑석동 1-3,37.5097246,126.9639451
(지번) 사당동 1041-11,37.4774445,126.9801116
(지번) 사당동 1032-48,37.4785578,126.9798651
(지번) 사당동 139-36,37.4877078,126.9806642
(지번) 상도1동 244-1,37.4991632,126.9506499
(지번) 신대방동 395-69,37.4913255,126.9241097
(지번) 노량진동 118-17,37.5117929,126.9451376
(지번) 노량진동 312-43,37.5070344,126.9396615
(지번) 노량진동 148-65,37.5132351,126.9450799
(지번) 대방동 335-15,37.4999035,126.9292251
(지번) 노량진동 211-70,37.5115051,126.9453887
(지번) 사당동 1006-6,37.4840902,126.9802137
(지번) 사당동 1026-35,37.4806178,126.9790954
(지번) 상도1동 468-1,37.5031332,126.9504101
(지번) 노량진동 206-19,37.5121650,126.9463302
(지번) 사당동 1008-10,37.4820680,126.9811183
(지번) 노량진동 308-18,37.5086606,126.9399691
(지번) 상도1동 784-1,37.5018433,126.9484586
(지번) 사당동 147-40,37.4858112,126.9809879
(지번) 사당동 139-52,37.4871926,126.9806006
(지번) 사당동 1042-6,37.4775092,126.9807715
(지번) 사당동 91-3,37.4886046,126.9803259
(지번) 상도동 503-3,37.4948917,126.9563060
(지번) 상도동 488,37.4969426,126.9535550
(지번) 노량진동 313-91,37.5080593,126.9388201
(지번) 사당동 139-22,37.4874170,126.9802103
(지번) 대방동 341-3,37.5122826,126.9258013
(지번) 사당동 1041-28,37.4779911,126.9805790
(지번) 사당동 250-7,37.4845031,126.9708600
(지번) 노량진동 57-1,37.5128205,126.9416870
(지번) 신대방동 395-69,37.4913255,126.9241097
(지번) 사당동 1031-26,37.4785102,126.9811218
(지번) 사당동 79-3,37.4902285,126.9822381
(지번) 상도동 367-6,37.5041598,126.9387871
(지번) 사당동 1039-16,37.4774468,126.9786527
(지번) 사당동 323-4,37.4834556,126.9749850
(지번) 사당동 91-177,37.4884228,126.9806681
(지번) 사당동 1040-2,37.4783813,126.9793388
(지번) 신대방동 395-69,37.4913255,126.9241097
(지번) 사당동 88-4,37.4883294,126.9818124
(지번) 사당동 1038-27,37.4779300,126.9785453
(지번) 노량진동 117-24,37.5128279,126.9445528
(지번) 상도동 170-26,37.5047745,126.9412744
(지번) 사당동 1033-24,37.4793448,126.9801923
(지번) 노량진동 117-2,37.5133949,126.9448355
(지번) 상도동 324-1,37.4999763,126.9317562
(지번) 노량진동 62-8,37.5133541,126.9408836
(지번) 본동 187-4,37.5123625,126.9518544
(지번) 사당동 39-10,37.4909775,126.9818346
(지번) 신대방동 698,37.4855935,126.9044826
(지번) 사당동 266-13,37.4829977,126.9734898
(지번) 사당동 708-334,37.4843714,126.9811899
(지번) 신대방동 586-2,37.4917941,126.9092229
(지번) 상도동 195-52,37.5029170,126.9365721
(지번) 사당동 1031-24,37.4784711,126.9808114
(지번) 노량진동 222-17,37.5103101,126.9457861
(지번) 사당동 1006-11,37.4840978,126.9808964
(지번) 사당동 1031-25,37.4784641,126.9809415
(지번) 신대방동 686-74,37.4882303,126.9070698
(지번) 사당동 1007-50,37.4828675,126.9815509
(지번) 사당동 88-3,37.4881642,126.9815589
(지번) 사당1동 1039-14,37.4774165,126.9784358
(지번) 신대방동 395-65,37.4921035,126.9235505
(지번) 사당동 1046-32,37.4775570,126.9777769
(지번) 사당동 1031-24,37.4784711,126.9808114
(지번) 상도동 509-2,37.4945618,126.9605493
(지번) 노량진동 100-1,37.5133899,126.9435343
(지번) 사당동 1006-4,37.4841056,126.9799908
(지번) 사당동 1010-29,37.4818770,126.9806361
(지번) 상도1동 682,37.5037491,126.9482573
(지번) 사당동 145-23,37.4860500,126.9813805
(지번) 사당동 129-11,37.4876849,126.9800107
(지번) 사당동 708-333,37.4843867,126.9813074
(지번) 흑석동 184-19,37.5080541,126.9607642
(지번) 사당동 1007-6,37.4840519,126.9811089
(지번) 사당동 142-1,37.4860601,126.9805371
(지번) 사당동 323-3,37.4834618,126.9751016
(지번) 사당동 1006-30,37.4836676,126.9808213
(지번) 노량진동 267-6,37.5128738,126.9346396
(지번) 본동 50-22,37.5114496,126.9545388
(지번) 노량진동 221-62,37.5095073,126.9455212
(지번) 사당동 1031-27,37.4785015,126.9813453
(지번) 사당동 1008-16,37.4826922,126.9815474
(지번) 사당동 268-34,37.4834118,126.9720133
(지번) 대방동 391-357,37.5003886,126.9265688
(지번) 사당동 138,37.4866131,126.9806888
(지번) 흑석동 188-15,37.5078918,126.9601176
(지번) 노량진동 13-6,37.5146212,126.9368425
